HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
cdnpoli 122640580.hashtags 2.23181818181818181855  .06250000000000000000  .02800407331975560081  1 16 110 3928
onpoli 122640580.hashtags 6.29487179487179487182  .18750000000000000000  .02978615071283095723  3 16 117 3928
abpoli 122640580.hashtags 6.13750000000000000595  .06250000000000000000  .01018329938900203665  1 16 40 3928
FordfailedOntario 122640580.hashtags 35.07142857142857153639  .06250000000000000000  .00178207739307535641  1 16 7 3928
FordFailedThePeople 122640580.hashtags 14.44117647058823529561  .06250000000000000000  .00432790224032586558  1 16 17 3928
VoteFordOut 122640580.hashtags 3.36301369863013698707  .12500000000000000000  .03716904276985743380  2 16 146 3928
NeverVoteConservative 122640580.hashtags 2.01229508196721311492  .06250000000000000000  .03105906313645621181  1 16 122 3928
onpoli 122640580.hashtags 6.29487179487179487182  .18750000000000000000  .02978615071283095723  3 16 117 3928
PCPO 122640580.hashtags 122.75000000000000072177  .06250000000000000000  .00050916496945010183  1 16 2 3928
VoteLiberal 122640580.hashtags 6.46052631578947368880  .06250000000000000000  .00967413441955193482  1 16 38 3928
COVID19 122640580.hashtags .43374558303886925797  .06250000000000000000  .14409368635437881873  1 16 566 3928
VoteFordOut2022 122640580.hashtags 4.81372549019607843187  .06250000000000000000  .01298370672097759674  1 16 51 3928
onpoli 122640580.hashtags 6.29487179487179487182  .18750000000000000000  .02978615071283095723  3 16 117 3928
Muskoka 1236324668640047105.hashtags 4.38392857142857143212  .01785714285714285714  .00407331975560081466  2 112 16 3928
BalaFalls 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
hydroplant 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
MuskokaLakes 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
Bala 1236324668640047105.hashtags 35.07142857142857162918  .01785714285714285714  .00050916496945010183  2 112 2 3928
Bracebridge 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
IDU 1236324668640047105.hashtags 2.92261904761904762619  .00892857142857142857  .00305498981670061099  1 112 12 3928
Conservative 1236324668640047105.hashtags .77648919346336320494  .05357142857142857142  .06899185336048879837  6 112 271 3928
NeverVoteConservative 1236324668640047105.hashtags 1.14988290398126463691  .03571428571428571428  .03105906313645621181  4 112 122 3928
cdnpoli 1236324668640047105.hashtags .95649350649350649351  .02678571428571428571  .02800407331975560081  3 112 110 3928
onpoli 1236324668640047105.hashtags .89926739926739926725  .02678571428571428571  .02978615071283095723  3 112 117 3928
abpoli 1236324668640047105.hashtags .87678571428571428642  .00892857142857142857  .01018329938900203665  1 112 40 3928
NeverForget 1236324668640047105.hashtags 2.12554112554112554189  .01785714285714285714  .00840122199592668024  2 112 33 3928
NeverVoteConservative 1236324668640047105.hashtags 1.14988290398126463691  .03571428571428571428  .03105906313645621181  4 112 122 3928
cdnpoli 1236324668640047105.hashtags .95649350649350649351  .02678571428571428571  .02800407331975560081  3 112 110 3928
onpoli 1236324668640047105.hashtags .89926739926739926725  .02678571428571428571  .02978615071283095723  3 112 117 3928
IAMCANADIAN 1236324668640047105.hashtags 5.84523809523809527153  .00892857142857142857  .00152749490835030549  1 112 6 3928
IStandWithTrudeau 1236324668640047105.hashtags 2.50510204081632653088  .00892857142857142857  .00356415478615071283  1 112 14 3928
Liberals 1236324668640047105.hashtags 2.26267281105990783414  .01785714285714285714  .00789205702647657841  2 112 31 3928
Trudeau 1236324668640047105.hashtags .35425685425685425684  .01785714285714285714  .05040733197556008146  2 112 198 3928
PhilRioux 1236324668640047105.hashtags 70.14285714285714463596  .01785714285714285714  .00025458248472505091  2 112 1 3928
PhilRiouxTrucking 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
Trucker 1236324668640047105.hashtags .35071428571428571436  .00892857142857142857  .02545824847250509164  1 112 100 3928
TruckYou 1236324668640047105.hashtags 11.69047619047619061959  .00892857142857142857  .00076374745417515274  1 112 3 3928
Ottawa 1236324668640047105.hashtags .64351245085190039315  .03571428571428571428  .05549898167006109979  4 112 218 3928
Quebec 1236324668640047105.hashtags 2.19196428571428571606  .00892857142857142857  .00407331975560081466  1 112 16 3928
RightWing 1236324668640047105.hashtags .85540069686411149864  .00892857142857142857  .01043788187372708757  1 112 41 3928
Profits 1236324668640047105.hashtags 2.00408163265306122583  .01785714285714285714  .00891038696537678207  2 112 35 3928
ProfitsOverPeople 1236324668640047105.hashtags 2.06302521008403361332  .00892857142857142857  .00432790224032586558  1 112 17 3928
NeverVoteConservative 1236324668640047105.hashtags 1.14988290398126463691  .03571428571428571428  .03105906313645621181  4 112 122 3928
childcare 1236324668640047105.hashtags 8.76785714285714286424  .01785714285714285714  .00203665987780040733  2 112 8 3928
ForTheWealthy 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
childcare 1236324668640047105.hashtags 8.76785714285714286424  .01785714285714285714  .00203665987780040733  2 112 8 3928
Liberals 1236324668640047105.hashtags 2.26267281105990783414  .01785714285714285714  .00789205702647657841  2 112 31 3928
PMJT 1236324668640047105.hashtags 1.94841269841269841533  .00892857142857142857  .00458248472505091649  1 112 18 3928
ForThePeople 1236324668640047105.hashtags 4.38392857142857143212  .01785714285714285714  .00407331975560081466  2 112 16 3928
cdnpoli 1236324668640047105.hashtags .95649350649350649351  .02678571428571428571  .02800407331975560081  3 112 110 3928
Ontario 1236324668640047105.hashtags .59443099273607748177  .03571428571428571428  .06008146639511201629  4 112 236 3928
Ford 1236324668640047105.hashtags 1.75357142857142857161  .13392857142857142857  .07637474541751527494  15 112 300 3928
OttawaOccupied 1236324668640047105.hashtags 4.38392857142857143212  .00892857142857142857  .00203665987780040733  1 112 8 3928
ottawaseige 1236324668640047105.hashtags 4.38392857142857143212  .00892857142857142857  .00203665987780040733  1 112 8 3928
TorontoOccupation 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
Ford 1236324668640047105.hashtags 1.75357142857142857161  .13392857142857142857  .07637474541751527494  15 112 300 3928
WhereIsDougFord 1236324668640047105.hashtags 2.33809523809523809942  .00892857142857142857  .00381873727087576374  1 112 15 3928
NeverVoteConservative 1236324668640047105.hashtags 1.14988290398126463691  .03571428571428571428  .03105906313645621181  4 112 122 3928
NeverForget 1236324668640047105.hashtags 2.12554112554112554189  .01785714285714285714  .00840122199592668024  2 112 33 3928
Conservative 1236324668640047105.hashtags .77648919346336320494  .05357142857142857142  .06899185336048879837  6 112 271 3928
Propaganda 1236324668640047105.hashtags 3.89682539682539683918  .00892857142857142857  .00229124236252545824  1 112 9 3928
GoBillsGo 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
NFL 1236324668640047105.hashtags .73065476190476190475  .00892857142857142857  .01221995926680244399  1 112 48 3928
Bills 1236324668640047105.hashtags 17.53571428571428581459  .01785714285714285714  .00101832993890020366  2 112 4 3928
kcvsbuf 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
snowday 1236324668640047105.hashtags 11.69047619047619061959  .00892857142857142857  .00076374745417515274  1 112 3 3928
snowdogs 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
sledding 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
snowshoeing 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
LeMMMMMMSnow 1236324668640047105.hashtags 8.76785714285714290729  .00892857142857142857  .00101832993890020366  1 112 4 3928
Ottawa 1236324668640047105.hashtags .64351245085190039315  .03571428571428571428  .05549898167006109979  4 112 218 3928
Gatineau 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
Perth 1236324668640047105.hashtags 2.50510204081632653088  .00892857142857142857  .00356415478615071283  1 112 14 3928
Ontario 1236324668640047105.hashtags .59443099273607748177  .03571428571428571428  .06008146639511201629  4 112 236 3928
Djokovicted 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
DjokovicLied 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
Djokovid 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
AustralianOpen 1236324668640047105.hashtags 4.12605042016806722665  .01785714285714285714  .00432790224032586558  2 112 17 3928
novakdjokovic 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
AntiVaxxer 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
unvaccinated 1236324668640047105.hashtags 1.20935960591133005044  .00892857142857142857  .00738289205702647657  1 112 29 3928
COVIDIOT 1236324668640047105.hashtags 3.89682539682539683918  .00892857142857142857  .00229124236252545824  1 112 9 3928
DjokovicGoHome 1236324668640047105.hashtags 7.01428571428571429828  .00892857142857142857  .00127291242362525458  1 112 5 3928
DjokovicOut 1236324668640047105.hashtags 8.76785714285714286424  .01785714285714285714  .00203665987780040733  2 112 8 3928
Djocovid 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
AusOpen 1236324668640047105.hashtags 1.67006802721088435548  .00892857142857142857  .00534623217922606924  1 112 21 3928
Australian 1236324668640047105.hashtags 2.63035714285714285927  .02678571428571428571  .01018329938900203665  3 112 40 3928
DeportDjokovic 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
GetVaccinated 1236324668640047105.hashtags 1.25255102040816326544  .00892857142857142857  .00712830957230142566  1 112 28 3928
GetVaxxed 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
Kindness 1236324668640047105.hashtags 5.01020408163265307582  .00892857142857142857  .00178207739307535641  1 112 7 3928
VaccinesWork 1236324668640047105.hashtags 5.84523809523809527153  .00892857142857142857  .00152749490835030549  1 112 6 3928
COVID19 1236324668640047105.hashtags .12392730943967693082  .01785714285714285714  .14409368635437881873  2 112 566 3928
Skating 1236324668640047105.hashtags 11.69047619047619061959  .00892857142857142857  .00076374745417515274  1 112 3 3928
RideauCanal 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
Ottawa 1236324668640047105.hashtags .64351245085190039315  .03571428571428571428  .05549898167006109979  4 112 218 3928
FUN 1236324668640047105.hashtags 4.38392857142857143212  .00892857142857142857  .00203665987780040733  1 112 8 3928
highway413 1236324668640047105.hashtags 2.19196428571428571606  .00892857142857142857  .00407331975560081466  1 112 16 3928
BradfordBypRRRRRR 1236324668640047105.hashtags 3.89682539682539683918  .00892857142857142857  .00229124236252545824  1 112 9 3928
VoteLiberal 1236324668640047105.hashtags .92293233082706766968  .00892857142857142857  .00967413441955193482  1 112 38 3928
ForThePeople 1236324668640047105.hashtags 4.38392857142857143212  .01785714285714285714  .00407331975560081466  2 112 16 3928
onpoli 1236324668640047105.hashtags .89926739926739926725  .02678571428571428571  .02978615071283095723  3 112 117 3928
DougFord 1236324668640047105.hashtags 1.37535014005602240888  .01785714285714285714  .01298370672097759674  2 112 51 3928
FordFailedKids 1236324668640047105.hashtags 5.84523809523809527153  .00892857142857142857  .00152749490835030549  1 112 6 3928
FordFailedNurses 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
FordFailedDoctors 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
FordFailedHealthcare 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
FordFailedThePeople 1236324668640047105.hashtags 4.12605042016806722665  .01785714285714285714  .00432790224032586558  2 112 17 3928
FordFailedEducation 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
FordfailedOntario 1236324668640047105.hashtags 10.02040816326530615165  .01785714285714285714  .00178207739307535641  2 112 7 3928
AustralianOpen2022 1236324668640047105.hashtags 17.53571428571428581459  .00892857142857142857  .00050916496945010183  1 112 2 3928
DjokovicOut 1236324668640047105.hashtags 8.76785714285714286424  .01785714285714285714  .00203665987780040733  2 112 8 3928
COVID19Aus 1236324668640047105.hashtags 7.01428571428571429828  .00892857142857142857  .00127291242362525458  1 112 5 3928
NoVaxDjoCovid 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
triplevaxxed 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
boosterdose 1236324668640047105.hashtags 11.69047619047619061959  .00892857142857142857  .00076374745417515274  1 112 3 3928
omicron 1236324668640047105.hashtags .81561461794019933611  .00892857142857142857  .01094704684317718940  1 112 43 3928
BuckABeer 1236324668640047105.hashtags 3.89682539682539683918  .00892857142857142857  .00229124236252545824  1 112 9 3928
FireFord 1236324668640047105.hashtags 11.69047619047619061959  .00892857142857142857  .00076374745417515274  1 112 3 3928
FireLecce 1236324668640047105.hashtags 8.76785714285714290729  .00892857142857142857  .00101832993890020366  1 112 4 3928
FireDrMoore 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
FireElliott 1236324668640047105.hashtags 35.07142857142857231798  .00892857142857142857  .00025458248472505091  1 112 1 3928
FordFailedThePeople 1236324668640047105.hashtags 4.12605042016806722665  .01785714285714285714  .00432790224032586558  2 112 17 3928
FordfailedOntario 1236324668640047105.hashtags 10.02040816326530615165  .01785714285714285714  .00178207739307535641  2 112 7 3928
Ford 1236324668640047105.hashtags 1.75357142857142857161  .13392857142857142857  .07637474541751527494  15 112 300 3928
COVID19 1236816024281976833.hashtags .58812960412050068870  .08474576271186440677  .14409368635437881873  5 59 566 3928
onted 1236816024281976833.hashtags 9.51089588377723973535  .01694915254237288135  .00178207739307535641  1 59 7 3928
Covid19Ontario 1236816024281976833.hashtags 39.94576271186440685151  .05084745762711864406  .00127291242362525458  3 59 5 3928
VaccinesWork 1236816024281976833.hashtags 11.09604519774011305571  .01694915254237288135  .00152749490835030549  1 59 6 3928
Covid19Ontario 1236816024281976833.hashtags 39.94576271186440685151  .05084745762711864406  .00127291242362525458  3 59 5 3928
COVID19 1236816024281976833.hashtags .58812960412050068870  .08474576271186440677  .14409368635437881873  5 59 566 3928
Covid19Ontario 1236816024281976833.hashtags 39.94576271186440685151  .05084745762711864406  .00127291242362525458  3 59 5 3928
FordFail 1236816024281976833.hashtags 3.02619414483821263624  .03389830508474576271  .01120162932790224032  2 59 44 3928
COVID19 1236816024281976833.hashtags .58812960412050068870  .08474576271186440677  .14409368635437881873  5 59 566 3928
MasksWork 1236816024281976833.hashtags 22.19209039548022625670  .01694915254237288135  .00076374745417515274  1 59 3 3928
MaskMandate 1236816024281976833.hashtags 2.89462048636698600055  .03389830508474576271  .01171079429735234215  2 59 46 3928
GetVaccinatedAndBoostered 1236816024281976833.hashtags 22.19209039548022625670  .01694915254237288135  .00076374745417515274  1 59 3 3928
VaccinesSaveLives 1236816024281976833.hashtags 13.31525423728813561455  .01694915254237288135  .00127291242362525458  1 59 5 3928
MaskMandate 1236816024281976833.hashtags 2.89462048636698600055  .03389830508474576271  .01171079429735234215  2 59 46 3928
MaskUp 1236816024281976833.hashtags 2.04850065189048239912  .03389830508474576271  .01654786150712830957  2 59 65 3928
WearAMask 1236816024281976833.hashtags 2.77401129943502824885  .03389830508474576271  .01221995926680244399  2 59 48 3928
VoteFordOut 1236816024281976833.hashtags 1.36800557232412351995  .05084745762711864406  .03716904276985743380  3 59 146 3928
Covid 1236816024281976833.hashtags .74209219475331965884  .11864406779661016949  .15987780040733197556  7 59 628 3928
Ontario 1236816024281976833.hashtags 1.69261706406205113473  .10169491525423728813  .06008146639511201629  6 59 236 3928
MaskUp 1236816024281976833.hashtags 2.04850065189048239912  .03389830508474576271  .01654786150712830957  2 59 65 3928
CovidIsNotOver 1236816024281976833.hashtags .88768361581920903957  .01694915254237288135  .01909368635437881873  1 59 75 3928
COVIDisAirborne 1236816024281976833.hashtags .53261016949152542357  .01694915254237288135  .03182281059063136456  1 59 125 3928
WearAMask 1236816024281976833.hashtags 2.77401129943502824885  .03389830508474576271  .01221995926680244399  2 59 48 3928
CovidTesting 1236816024281976833.hashtags 66.57627118644067964182  .01694915254237288135  .00025458248472505091  1 59 1 3928
Ontario 1236816024281976833.hashtags 1.69261706406205113473  .10169491525423728813  .06008146639511201629  6 59 236 3928
Ford 1236816024281976833.hashtags 1.77536723163841807920  .13559322033898305084  .07637474541751527494  8 59 300 3928
ForThePeople 1236816024281976833.hashtags 4.16101694915254237546  .01694915254237288135  .00407331975560081466  1 59 16 3928
Covid 1236816024281976833.hashtags .74209219475331965884  .11864406779661016949  .15987780040733197556  7 59 628 3928
NeverForget 1236816024281976833.hashtags 2.01746276322547509023  .01694915254237288135  .00840122199592668024  1 59 33 3928
VoteFordOut2022 1236816024281976833.hashtags 2.61083416417414423409  .03389830508474576271  .01298370672097759674  2 59 51 3928
onpoli 1236816024281976833.hashtags 1.13805591771693466603  .03389830508474576271  .02978615071283095723  2 59 117 3928
ONStorm 1236816024281976833.hashtags 33.28813559322033916713  .01694915254237288135  .00050916496945010183  1 59 2 3928
SNOW 1236816024281976833.hashtags 66.57627118644067964182  .01694915254237288135  .00025458248472505091  1 59 1 3928
COVIDIOTS 1236816024281976833.hashtags 16.64406779661016958356  .01694915254237288135  .00101832993890020366  1 59 4 3928
antivaxxers 1236816024281976833.hashtags 3.32881355932203390363  .01694915254237288135  .00509164969450101832  1 59 20 3928
urine 1236816024281976833.hashtags 22.19209039548022625670  .01694915254237288135  .00076374745417515274  1 59 3 3928
UrineIdiot 1236816024281976833.hashtags 33.28813559322033916713  .01694915254237288135  .00050916496945010183  1 59 2 3928
UrineDeepDooDoo 1236816024281976833.hashtags 66.57627118644067964182  .01694915254237288135  .00025458248472505091  1 59 1 3928
COVID19 1236816024281976833.hashtags .58812960412050068870  .08474576271186440677  .14409368635437881873  5 59 566 3928
Effective 1236816024281976833.hashtags 22.19209039548022625670  .01694915254237288135  .00076374745417515274  1 59 3 3928
FullyVaccinated 1236816024281976833.hashtags 16.64406779661016950675  .03389830508474576271  .00203665987780040733  2 59 8 3928
fullyvaxxed 1236816024281976833.hashtags 66.57627118644067835390  .03389830508474576271  .00050916496945010183  2 59 2 3928
nurseshortage 1236816024281976833.hashtags 66.57627118644067964182  .01694915254237288135  .00025458248472505091  1 59 1 3928
LTC 1236816024281976833.hashtags 1.70708387657540199911  .01694915254237288135  .00992871690427698574  1 59 39 3928
omicron 1236816024281976833.hashtags 3.09657075285770595439  .03389830508474576271  .01094704684317718940  2 59 43 3928
COVID19 1236816024281976833.hashtags .58812960412050068870  .08474576271186440677  .14409368635437881873  5 59 566 3928
DougFord 1236816024281976833.hashtags 2.61083416417414423409  .03389830508474576271  .01298370672097759674  2 59 51 3928
Ontario 1236816024281976833.hashtags 1.69261706406205113473  .10169491525423728813  .06008146639511201629  6 59 236 3928
VoteFordOut2022 1236816024281976833.hashtags 2.61083416417414423409  .03389830508474576271  .01298370672097759674  2 59 51 3928
WhereIsDougFord 1236816024281976833.hashtags 4.43841807909604520485  .01694915254237288135  .00381873727087576374  1 59 15 3928
BuckABeer 1236816024281976833.hashtags 7.39736346516007535433  .01694915254237288135  .00229124236252545824  1 59 9 3928
Muskoka 1236816024281976833.hashtags 4.16101694915254237546  .01694915254237288135  .00407331975560081466  1 59 16 3928
Omicron 1236816024281976833.hashtags .47896597975856602840  .01694915254237288135  .03538696537678207739  1 59 139 3928
FordFailedKids 1236816024281976833.hashtags 11.09604519774011305571  .01694915254237288135  .00152749490835030549  1 59 6 3928
onpoli 1236816024281976833.hashtags 1.13805591771693466603  .03389830508474576271  .02978615071283095723  2 59 117 3928
FullyVaccinated 1236816024281976833.hashtags 16.64406779661016950675  .03389830508474576271  .00203665987780040733  2 59 8 3928
Booster 1236816024281976833.hashtags 5.78924097273397200605  .03389830508474576271  .00585539714867617107  2 59 23 3928
omicron 1236816024281976833.hashtags 3.09657075285770595439  .03389830508474576271  .01094704684317718940  2 59 43 3928
fullyvaxxed 1236816024281976833.hashtags 66.57627118644067835390  .03389830508474576271  .00050916496945010183  2 59 2 3928
Denmark 1237314642583658496.hashtags 8.53913043478260870940  .05000000000000000000  .00585539714867617107  1 20 23 3928
Omikron 1237314642583658496.hashtags 98.20000000000000057741  .05000000000000000000  .00050916496945010183  1 20 2 3928
Omicron 1237314642583658496.hashtags 4.23884892086330935288  .15000000000000000000  .03538696537678207739  3 20 139 3928
BA2 1237314642583658496.hashtags 3.27333333333333333543  .05000000000000000000  .01527494908350305498  1 20 60 3928
endemic 1237314642583658496.hashtags 24.55000000000000002381  .05000000000000000000  .00203665987780040733  1 20 8 3928
CovidElimination 1237314642583658496.hashtags 196.40000000000000501212  .05000000000000000000  .00025458248472505091  1 20 1 3928
NoCovid 1237314642583658496.hashtags 196.40000000000000501212  .05000000000000000000  .00025458248472505091  1 20 1 3928
ZeroCovid 1237314642583658496.hashtags 10.91111111111111112764  .05000000000000000000  .00458248472505091649  1 20 18 3928
COVID19 1237314642583658496.hashtags .69399293286219081275  .10000000000000000000  .14409368635437881873  2 20 566 3928
KeepMasks 1237314642583658496.hashtags 196.40000000000000501212  .05000000000000000000  .00025458248472505091  1 20 1 3928
Vaccinate 1237314642583658496.hashtags 5.03589743589743589915  .05000000000000000000  .00992871690427698574  1 20 39 3928
longCOVID 1237314642583658496.hashtags 98.20000000000000057741  .05000000000000000000  .00050916496945010183  1 20 2 3928
hepaMMMMMMis 1237314642583658496.hashtags 196.40000000000000501212  .05000000000000000000  .00025458248472505091  1 20 1 3928
HEPA 1237314642583658496.hashtags 11.55294117647058823649  .05000000000000000000  .00432790224032586558  1 20 17 3928
N95 1237314642583658496.hashtags 1.54645669291338582701  .05000000000000000000  .03233197556008146639  1 20 127 3928
LongCovid 1237314642583658496.hashtags .73834586466165413542  .05000000000000000000  .06771894093686354378  1 20 266 3928
Omicron 1237314642583658496.hashtags 4.23884892086330935288  .15000000000000000000  .03538696537678207739  3 20 139 3928
Omicron 1237314642583658496.hashtags 4.23884892086330935288  .15000000000000000000  .03538696537678207739  3 20 139 3928
COVID19 1237314642583658496.hashtags .69399293286219081275  .10000000000000000000  .14409368635437881873  2 20 566 3928
cdnpoli 1237314642583658496.hashtags 1.78545454545454545484  .05000000000000000000  .02800407331975560081  1 20 110 3928
Murdoch 1238370241169616897.hashtags 3.89682539682539682855  .02380952380952380952  .00610997963340122199  1 42 24 3928
Morrison 1238370241169616897.hashtags 2.25358577165806081531  .04761904761904761904  .02113034623217922606  2 42 83 3928
Joyce 1238370241169616897.hashtags 15.58730158730158733972  .04761904761904761904  .00305498981670061099  2 42 12 3928
Morrison 1238370241169616897.hashtags 2.25358577165806081531  .04761904761904761904  .02113034623217922606  2 42 83 3928
Joyce 1238370241169616897.hashtags 15.58730158730158733972  .04761904761904761904  .00305498981670061099  2 42 12 3928
AbusiveAvi 1238370241169616897.hashtags 93.52380952380952618128  .02380952380952380952  .00025458248472505091  1 42 1 3928
auspol 1238370241169616897.hashtags 2.10165864098448368129  .09523809523809523809  .04531568228105906313  4 42 178 3928
Auspol 1238370241169616897.hashtags 11.69047619047619048565  .04761904761904761904  .00407331975560081466  2 42 16 3928
LNPDisgrace 1238370241169616897.hashtags 3.89682539682539682855  .02380952380952380952  .00610997963340122199  1 42 24 3928
ausvotes 1238370241169616897.hashtags 15.58730158730158731584  .09523809523809523809  .00610997963340122199  4 42 24 3928
auspol 1238370241169616897.hashtags 2.10165864098448368129  .09523809523809523809  .04531568228105906313  4 42 178 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
NeverTrustNewsCorp 1238370241169616897.hashtags 46.76190476190476217224  .02380952380952380952  .00050916496945010183  1 42 2 3928
GAFFE 1238370241169616897.hashtags 93.52380952380952618128  .02380952380952380952  .00025458248472505091  1 42 1 3928
AlboForPM 1238370241169616897.hashtags 5.19576719576719576740  .07142857142857142857  .01374745417515274949  3 42 54 3928
ausvotes2022 1238370241169616897.hashtags 93.52380952380952618128  .02380952380952380952  .00025458248472505091  1 42 1 3928
auspol 1238370241169616897.hashtags 2.10165864098448368129  .09523809523809523809  .04531568228105906313  4 42 178 3928
ausvotes 1238370241169616897.hashtags 15.58730158730158731584  .09523809523809523809  .00610997963340122199  4 42 24 3928
AlboForPM 1238370241169616897.hashtags 5.19576719576719576740  .07142857142857142857  .01374745417515274949  3 42 54 3928
AlboForPM 1238370241169616897.hashtags 5.19576719576719576740  .07142857142857142857  .01374745417515274949  3 42 54 3928
CashlessWelfareCard 1238370241169616897.hashtags 93.52380952380952618128  .02380952380952380952  .00025458248472505091  1 42 1 3928
CashlessDebitCard 1238370241169616897.hashtags 46.76190476190476217224  .02380952380952380952  .00050916496945010183  1 42 2 3928
Election2022 1238370241169616897.hashtags 7.79365079365079366986  .02380952380952380952  .00305498981670061099  1 42 12 3928
ausvotes 1238370241169616897.hashtags 15.58730158730158731584  .09523809523809523809  .00610997963340122199  4 42 24 3928
Auspol22 1238370241169616897.hashtags 46.76190476190476217224  .02380952380952380952  .00050916496945010183  1 42 2 3928
auspol 1238370241169616897.hashtags 2.10165864098448368129  .09523809523809523809  .04531568228105906313  4 42 178 3928
Albo4PM 1238370241169616897.hashtags 15.58730158730158739074  .02380952380952380952  .00152749490835030549  1 42 6 3928
ScottyFromCorruption 1238370241169616897.hashtags 31.17460317460317498558  .02380952380952380952  .00076374745417515274  1 42 3 3928
LibsAlwaysTaxMore 1238370241169616897.hashtags 93.52380952380952618128  .02380952380952380952  .00025458248472505091  1 42 1 3928
GutlessScomo 1238370241169616897.hashtags 607.90476190476190831768  .30952380952380952380  .00050916496945010183  13 42 2 3928
ChristianPorter 1238370241169616897.hashtags 93.52380952380952618128  .02380952380952380952  .00025458248472505091  1 42 1 3928
